site_number,store_size,market_share,car_traffic,seconds_to_near_highway,dist_nearest_act_site,Final_urbanicity,Pop_Estimate_CrYr,dist_nearest_grocery,Total_merch_revenue_2022,Median_HH_Income_CrYr,closest_tier1_competitor,Fresh_Food_Fast_Program_Indicator,site_number,division_desc,Region_ID,region_desc,Market_ID,site_country_id,site_state_desc,BU_simplified_name,Eastern_Canada_Breakdown
4706713,3702,0.069444444,814981,26,1.013981247,Urban,182820.8670286723,1.301827308,1368871.479,86899.05059288752,1.0258096466383808,TRUE,4706713,4300 - Heartland Division,4340,4340 - HL Region - Harper,4345,US,Illinois,HEARTLAND,Other
4706716,4291,0.125,102631,930,2.755427235,Rural,39428.64448904511,2.585011853,2337157.491,100433.8013,0.003931085,TRUE,4706716,4300 - Heartland Division,4350,4350 - HL Region - Patel,4356,US,Illinois,HEARTLAND,Other
4706717,2297,0.089552239,899284,6,1.620020455,Urban,178489.36269250562,0.220965854,1256087.246484375,89172.67369690127,0.007027643,FALSE,4706717,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706718,3123,0.073170732,146046,296,3.529148702,Suburban,109867.34418693352,2.346020113,1841114.974,89392.29035241554,0.008750306,FALSE,4706718,4300 - Heartland Division,4340,4340 - HL Region - Harper,4349,US,Illinois,HEARTLAND,Other
4706719,2362,0.007518797,1065043,19,6.739654133,Urban,465973.7975369668,0.880226887,1058942.445,76219.50390520979,0.012766590127004446,TRUE,4706719,4300 - Heartland Division,4340,4340 - HL Region - Harper,4341,US,Illinois,HEARTLAND,Other
4706720,1800,0.085714286,149334,803,1.58862808,Suburban,61852.69563925987,1.862433905,1186673.795,90025.03909936617,0.009684204,FALSE,4706720,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706721,1917,0.083333333,267626,341,0.633756782,Suburban,81914.37917189352,0.221353354,682755.5742,120082.0602687936,0.015303876564511607,FALSE,4706721,4300 - Heartland Division,4350,4350 - HL Region - Patel,4353,US,Illinois,HEARTLAND,Other
4706722,965,0.070175439,329631,42,2.811148856,Urban,168273.6032307527,0.12594061,1182676.203,97851.29024519559,0.3531631155270295,FALSE,4706722,4300 - Heartland Division,4340,4340 - HL Region - Harper,4342,US,Illinois,HEARTLAND,Other
4706723,2340,0.068181818,222275,471,4.161414986,Suburban,110736.21198581118,0.181161965,1374484.936,92452.96680090352,0.007254453,FALSE,4706723,4300 - Heartland Division,4350,4350 - HL Region - Patel,4356,US,Illinois,HEARTLAND,Other
4706724,3471,0.076923077,484035,128,3.521633044,Urban,222011.65828595476,0.103015635,2067186.077,96919.51001931631,0.037760322920380424,TRUE,4706724,4300 - Heartland Division,4340,4340 - HL Region - Harper,4342,US,Illinois,HEARTLAND,Other
4706725,2007,0.090909091,235682,448,2.561988795,Suburban,83864.41212726329,1.572851052,465450.4535644531,86721.03191348171,0.004868513,FALSE,4706725,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706726,964,0.057971014492753624,373567,46,3.147543771,Urban,192274.48963555167,1.365380976,874855.7918,81993.16646,2.560374503,FALSE,4706726,4300 - Heartland Division,4350,4350 - HL Region - Patel,4358,US,Illinois,HEARTLAND,Other
4706727,499,0.042553191,304716,231,4.83362599,Suburban,124058.97333345955,0.621545941,585528.7094,78049.42241398241,0.015668844,FALSE,4706727,4300 - Heartland Division,4350,4350 - HL Region - Patel,4358,US,Illinois,HEARTLAND,Other
4706728,818,0.06741573,260451,166,1.433533712,Urban,194550.66086727197,0.749538738,688593.1943359375,90957.75720909906,1.1471275270749806,FALSE,4706728,4300 - Heartland Division,4340,4340 - HL Region - Harper,4342,US,Illinois,HEARTLAND,Other
4706729,800,0.15,244880,18,0.095020741,Suburban,128285.27238695267,0.078520297,515181.4041015625,80172.40158634903,0.019202011749411056,FALSE,4706729,4300 - Heartland Division,4340,4340 - HL Region - Harper,4343,US,Illinois,HEARTLAND,Other
4706730,3420,0.08974359,768457,48,1.013981247,Urban,180429.2445,0.288207628,1271665.018,88711.83938781622,0.015516569815837017,TRUE,4706730,4300 - Heartland Division,4340,4340 - HL Region - Harper,4345,US,Illinois,HEARTLAND,Other
4706731,3898,0.041322314,822363,25,2.622869603,Urban,279936.8850925296,0.155633886,1286606.187,84269.01952766952,0.032244123816169576,TRUE,4706731,4300 - Heartland Division,4350,4350 - HL Region - Patel,4353,US,Illinois,HEARTLAND,Other
4706732,4682,0.076923077,318485,309,1.867335751,Urban,197449.40917307796,0.520520374,1674371,96962.95116,0.01825903,FALSE,4706732,4300 - Heartland Division,4350,4350 - HL Region - Patel,4353,US,Illinois,HEARTLAND,Other
4706733,3016,0.17391304347826086,204875,556,1.902484333,Suburban,147298.7833126546,1.095843486,1464905.193,129958.10838956544,0.009480417,TRUE,4706733,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706734,1699,0.079365079,348351,577,1.867335751,Urban,193338.5284845887,0.128751851,2502305.594,94253.03358443834,0.009541175,FALSE,4706734,4300 - Heartland Division,4350,4350 - HL Region - Patel,4353,US,Illinois,HEARTLAND,Other
4706735,2873,0.032258065,432500,319,1.067562313,Urban,446752.9255906508,0.590603857,769355.393,101816.38409498805,0.006692387,FALSE,4706735,4300 - Heartland Division,4340,4340 - HL Region - Harper,4341,US,Illinois,HEARTLAND,Other
4706736,1249,0.021276596,1491213,170,1.691982161,Urban,409908.03134397697,0.303248717,882018.2113,108860.29393805042,0.007685432,FALSE,4706736,4300 - Heartland Division,4340,4340 - HL Region - Harper,4341,US,Illinois,HEARTLAND,Other
4706737,1634,0.08045977,208585,12,2.896438872,Urban,181643.12389155178,0.895884243,1375889.025,69540.91184956364,1.2511744371287077,FALSE,4706737,4300 - Heartland Division,4340,4340 - HL Region - Harper,4345,US,Illinois,HEARTLAND,Other
4706738,1637,0.097560976,245125,542,1.58862808,Suburban,83233.28554238641,0.29184685,890740.6555,90468.51629154969,0.011539979901430616,FALSE,4706738,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706739,1322,0.082191781,463131,0,3.069849127,Suburban,213213.1919295173,0.419620508,2862679.702,103032.9146421177,0.011326827175167285,FALSE,4706739,4300 - Heartland Division,4350,4350 - HL Region - Patel,4353,US,Illinois,HEARTLAND,Other
4706740,1000,0.043478260869565216,405892,619,2.076755364,Urban,276346.12710395857,0.73260131,464513.7953,59652.11062805627,0.014299287828385548,FALSE,4706740,4300 - Heartland Division,4340,4340 - HL Region - Harper,4341,US,Illinois,HEARTLAND,Other
4706741,2302,0.028169014084507043,288732,474,3.382281916,Urban,183205.30848759177,0.435036391,853413.9828,63028.96256430112,0.011566113,FALSE,4706741,4300 - Heartland Division,4340,4340 - HL Region - Harper,4342,US,Illinois,HEARTLAND,Other
4706742,952,0.10909090909090909,271018,407,2.430822029,Rural,124127.01408512935,0.534536063,1098442.119,92780.72753992559,0.015183731593997645,FALSE,4706742,4300 - Heartland Division,4350,4350 - HL Region - Patel,4358,US,Illinois,HEARTLAND,Other
4706743,2654,0.081632653,202289,201,1.087025062,Suburban,131125.4593462369,1.05788347,765417.9488,97373.53468513914,0.019339438,TRUE,4706743,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706744,2773,0.029411764705882353,612614,16,4.070677937,Rural,128202.43304286983,0.668225032,624662.2297,83523.01826713585,0.013590904,FALSE,4706744,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706745,4351,0.09375,548805,52,2.18615644,Urban,172646.46130554823,0.410697996,2812541.523,82450.92606076752,0.005561539,TRUE,4706745,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706746,2474,0.027777777777777776,153072,846,5.934024369,Suburban,97032.76122968564,1.338665843,751426.8125,90338.81929,0.011242289977931582,FALSE,4706746,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706747,2643,0.10638297872340426,324166,590,3.620276465,Suburban,124321.04248002595,0.388090206,1256355.607,116744.62634210872,0.014076299512048961,TRUE,4706747,4300 - Heartland Division,4350,4350 - HL Region - Patel,4353,US,Illinois,HEARTLAND,Other
4706748,4372,0.083333333,158902,724,3.620276465,Suburban,120808.18515174928,0.955441643,1308605.071,96363.64183120431,0.015851273556104366,TRUE,4706748,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706749,2642,0.14634146341463414,830422,2,3.045066428,Suburban,197997.22623894722,2.418652362,1736095.152,97036.83760462102,0.014468492,TRUE,4706749,4300 - Heartland Division,4340,4340 - HL Region - Harper,4345,US,Illinois,HEARTLAND,Other
4706750,1113,0.049382716,401664,106,2.156112661,Urban,179798.74446567526,1.436801742,3569588.202,84217.10971591095,0.007405116,FALSE,4706750,4300 - Heartland Division,4350,4350 - HL Region - Patel,4353,US,Illinois,HEARTLAND,Other
4706751,3098,0.068965517,90874,484,2.959494494,Urban,86390.19639497214,0.757017901,2484726.653,51930.59600047232,0.004065149,TRUE,4706751,4300 - Heartland Division,4340,4340 - HL Region - Harper,4349,US,Illinois,HEARTLAND,Other
4706752,2350,0.060240963855421686,1255526,134,4.842235462,Urban,222342.91521568436,0.984570645,558017.5352,79375.82536,0.011267345489222383,FALSE,4706752,4300 - Heartland Division,4340,4340 - HL Region - Harper,4345,US,Illinois,HEARTLAND,Other
4706753,3850,0.14084507042253522,323273,1047,1.540550223,Suburban,234588.20088400916,0.256633038,1565907.773,89124.93427706455,0.010687531766380674,TRUE,4706753,4300 - Heartland Division,4350,4350 - HL Region - Patel,4356,US,Illinois,HEARTLAND,Other
4706754,6164,0.10294117647058823,276423,96,1.271226693,Urban,167338.6874807781,0.461682708,453638.6559,80259.57187509276,0.053832118,FALSE,4706754,4300 - Heartland Division,4350,4350 - HL Region - Patel,4356,US,Illinois,HEARTLAND,Other
4706755,2189,0.044776119,289579,647,2.017875199,Urban,189610.99614038633,0.088095506,1849445.943,71662.38148,0.011046415087610935,FALSE,4706755,4300 - Heartland Division,4340,4340 - HL Region - Harper,4341,US,Illinois,HEARTLAND,Other
4706756,2134,0.028571429,322232,822,2.41517576,Urban,228211.21401715398,1.125578591,1203455.54,58983.005408940546,0.011874038,FALSE,4706756,4300 - Heartland Division,4340,4340 - HL Region - Harper,4342,US,Illinois,HEARTLAND,Other
4706757,4101,0.21739130434782608,46086,555,0,Urban,116612.66931828108,2.039705082,1468756.889,99878.58952436123,0.016585398349744842,TRUE,4706757,4300 - Heartland Division,4340,4340 - HL Region - Harper,4349,US,Illinois,HEARTLAND,Other
4706758,2315,0.042105263157894736,962415,124,1.001862429,Urban,377553.5388601093,0.099545259,580948.7375,51829.91316932026,0.011809044266248462,FALSE,4706758,4300 - Heartland Division,4340,4340 - HL Region - Harper,4342,US,Illinois,HEARTLAND,Other
4706759,2302,0.039215686,1013168,108,1.001862429,Urban,372497.8898588848,0.833133077,658865.0281,52681.74376296292,0.010801203994811524,FALSE,4706759,4300 - Heartland Division,4340,4340 - HL Region - Harper,4342,US,Illinois,HEARTLAND,Other
4706760,2638,0.21739130434782608,46086,555,0,Suburban,116612.66931828108,2.039705082,704687.368,99878.58952436123,0.016585398349744842,FALSE,4706760,4300 - Heartland Division,4340,4340 - HL Region - Harper,4343,US,Illinois,HEARTLAND,Other
4706761,1153,0.1232876712328767,272468,0,4.10187157,Urban,159019.40629188003,2.383350566,733686.293,94046.80425061846,0.012270272,FALSE,4706761,4300 - Heartland Division,4340,4340 - HL Region - Harper,4342,US,Illinois,HEARTLAND,Other
4706762,3262,0.12222222222222222,156153,294,1.36812899,Urban,221122.6279823873,0.178252355,831412.3758,84484.11281545214,0.011625435027997106,TRUE,4706762,4300 - Heartland Division,4350,4350 - HL Region - Patel,4356,US,Illinois,HEARTLAND,Other
4706763,1447,0.11267605633802817,514370,36,1.271226693,Urban,173833.34593182476,0.972851604,749964.893,78368.44612475093,0.014260701,FALSE,4706763,4300 - Heartland Division,4350,4350 - HL Region - Patel,4356,US,Illinois,HEARTLAND,Other
4706764,4053,0.061224489795918366,664491,172,2.140906652,Urban,233863.30427072625,0.135980868,2020271.763,64244.548790554756,1.165930997548788,TRUE,4706764,4300 - Heartland Division,4340,4340 - HL Region - Harper,4341,US,Illinois,HEARTLAND,Other
4706765,2368,0.014598540145985401,2177737,8,1.691982161,Urban,626403.3243944519,0.518103081,493046.3555,82710.96822370273,0.014045556812757784,FALSE,4706765,4300 - Heartland Division,4340,4340 - HL Region - Harper,4341,US,Illinois,HEARTLAND,Other
4706766,1993,0.057692307692307696,745683,53,1.34784803,Urban,247278.88128580016,0.367290392,1088800.115,64882.38709640126,0.013115516645418865,FALSE,4706766,4300 - Heartland Division,4340,4340 - HL Region - Harper,4343,US,Illinois,HEARTLAND,Other
4706767,2940,0.053333333,500867,30,3.928020609,Suburban,177587.99714018733,1.027907124,770915.5461,73989.35448337096,0.9952019247544628,TRUE,4706767,4300 - Heartland Division,4340,4340 - HL Region - Harper,4349,US,Illinois,HEARTLAND,Other
4706768,1649,0.098360656,333189,682,2.391441968,Urban,193892.6782680136,1.174171576,874010.4219,113316.73523826421,0.011352432648470818,FALSE,4706768,4300 - Heartland Division,4340,4340 - HL Region - Harper,4345,US,Illinois,HEARTLAND,Other
4706789,805,0.036144578,215775,211,2.156112661,Urban,190893.7843878605,0.122311197,464689.5974609375,85090.95430636987,1.3883197659462834,FALSE,4706789,4300 - Heartland Division,4350,4350 - HL Region - Patel,4353,US,Illinois,HEARTLAND,Other
4706790,1002,0.042553191,355132,615,2.282212359,Urban,201762.23275582213,0.075341249,424398.0074,68245.74339854498,0.012752645617388366,FALSE,4706790,4300 - Heartland Division,4340,4340 - HL Region - Harper,4342,US,Illinois,HEARTLAND,Other
4706791,1155,0.065789474,303907,162,2.965612442,Urban,204417.11639695294,0.282035685,425552.3599609375,85576.72604078572,0.016694857,FALSE,4706791,4300 - Heartland Division,4350,4350 - HL Region - Patel,4353,US,Illinois,HEARTLAND,Other
4706792,3373,0.045454545454545456,43425,495,7.016119201,Rural,38628.73914838686,4.738514403,1709867.311,112284.43264252426,0.002354004,TRUE,4706792,4300 - Heartland Division,4340,4340 - HL Region - Harper,4349,US,Illinois,HEARTLAND,Other
4706793,3800,0.19642857142857142,217098,43,0.533559409,Urban,162155.05990298124,1.312726549,1394726.738,90312.16451725537,0.018999839441577366,TRUE,4706793,4300 - Heartland Division,4340,4340 - HL Region - Harper,4349,US,Illinois,HEARTLAND,Other
4706794,3447,0.19672131147540983,194104,18,0.533559409,Urban,165659.45179568508,0.907924768,1287662.523,91378.72916960834,0.514561966,TRUE,4706794,4300 - Heartland Division,4340,4340 - HL Region - Harper,4349,US,Illinois,HEARTLAND,Other
4706795,2820,0.15,263180,21,0.095020741,Suburban,126671.6057043757,0.127854921,1595135.886,80287.20037691857,0.076142381,TRUE,4706795,4300 - Heartland Division,4340,4340 - HL Region - Harper,4343,US,Illinois,HEARTLAND,Other
4706797,3800,0.076923077,405521,22,1.356104933,Urban,159576.89235754838,0.976886195,2656879.677,82915.15453781805,0.00607522,TRUE,4706797,4300 - Heartland Division,4350,4350 - HL Region - Patel,4358,US,Illinois,HEARTLAND,Other
4706798,4053,0.1095890410958904,299887,258,1.620020455,Urban,182780.66498858557,1.285810268,1417537.938,96095.65664041284,0.014762701227282049,TRUE,4706798,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706799,4321,0.043956044,328995,585,2.140906652,Urban,210028.61618000123,1.004215108,1828789.823,63934.08996982356,0.00242289,TRUE,4706799,4300 - Heartland Division,4340,4340 - HL Region - Harper,4341,US,Illinois,HEARTLAND,Other
4706820,2828,0.047619047619047616,249232,182,2.500798808,Urban,162055.14218849372,0.090855894,1969812.481,99560.62413265371,0.016891708687197998,FALSE,4706820,4300 - Heartland Division,4340,4340 - HL Region - Harper,4345,US,Illinois,HEARTLAND,Other
4706821,2044,0.058823529411764705,535083,157,2.956603695,Suburban,111654.41981862637,0.144667237,807288.6164,86048.35532024372,0.016370909284981507,FALSE,4706821,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706822,2965,0.069767442,193166,1241,1.128686373,Suburban,122319.65581074075,0.09721279,1086574.602,75779.80623291331,0.013825750939835298,FALSE,4706822,4300 - Heartland Division,4350,4350 - HL Region - Patel,4356,US,Illinois,HEARTLAND,Other
4706823,2028,0.051282051,215309,375,1.455928208,Urban,176258.40818904518,0.078824991,1065350.805,63990.112085878565,0.015702018361509355,FALSE,4706823,4300 - Heartland Division,4340,4340 - HL Region - Harper,4349,US,Illinois,HEARTLAND,Other
4706824,1989,0.085714286,486136,122,5.811968884,Suburban,85045.69467033651,0.082912389,927344.1852,85357.50092200375,2.9356110125547654,FALSE,4706824,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706825,0,0.16,247444,537,1.440873201,Suburban,73921.82368,0.10829688,1387486.858,137559.30865628368,0.009952971,FALSE,4706825,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706826,3245,0.10810810810810811,152593,205,0,Urban,182030.19944606043,0.094406801,2054446.873,83791.88207319965,0.017071301120145176,FALSE,4706826,4300 - Heartland Division,4340,4340 - HL Region - Harper,4345,US,Illinois,HEARTLAND,Other
4706827,2022,0.10810810810810811,152593,205,0,Urban,182030.19944606043,0.094406801,1075127.16,83791.88207319965,0.017071301120145176,FALSE,4706827,4300 - Heartland Division,4350,4350 - HL Region - Patel,4356,US,Illinois,HEARTLAND,Other
4706828,2029,0.06,393777,54,0.028096924,Urban,136303.81308378084,0.245867109,1566354.618,85067.76084903441,0.024910405406632998,FALSE,4706828,4300 - Heartland Division,4350,4350 - HL Region - Patel,4358,US,Illinois,HEARTLAND,Other
4706829,2962,0.061224489795918366,118203,175,2.965612442,Suburban,143513.25430085772,0.108456464,1943894.48,93608.70931045542,0.016519117496431725,FALSE,4706829,4300 - Heartland Division,4350,4350 - HL Region - Patel,4358,US,Illinois,HEARTLAND,Other
4706830,2034,0.035714286,218929,112,6.07972962,Suburban,63142.03269774919,0.090356151,1711051.897,76640.21976253194,0.021580006643210515,FALSE,4706830,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706831,2965,0.083333333,146141,1316,6.53255883,Suburban,29340.823990073503,0.083915888,908233.0309,67740.13116249189,0.12830363445168388,FALSE,4706831,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706832,0,0.125,324508,73,4.970591577,Suburban,102244.04235877094,0.104540109,1497234.032,91708.98542293585,0.022935388192157284,FALSE,4706832,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706833,2989,0.090909091,59767,206,1.377463634,Suburban,34648.62086413296,1.289503815,1960102.463,96204.51646797673,1.133593613498235,FALSE,4706833,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706863,2050,0.1,426154,346,2.18615644,Urban,121026.02523440472,0.088872737,1063171.205,92960.87175353913,0.015714671390864236,FALSE,4706863,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706864,988,0.018181818,491396,379,4.006512297,Urban,295120.74448744307,0.225735894,319703.0477,47762.70611313198,0.00604187,FALSE,4706864,4300 - Heartland Division,4340,4340 - HL Region - Harper,4341,US,Illinois,HEARTLAND,Other
4706865,861,0.06779661,366318,49,4.567643109,Suburban,124052.54170402365,1.080932977,1004364.888,85492.95241,0.004775384,FALSE,4706865,4300 - Heartland Division,4350,4350 - HL Region - Patel,4358,US,Illinois,HEARTLAND,Other
4706868,2104,0.25,527903,189,2.503330976,Suburban,103048.87190092885,0.11753081,514065.9809,103275.2883,2.5127503669913227,FALSE,4706868,4300 - Heartland Division,4340,4340 - HL Region - Harper,4349,US,Illinois,HEARTLAND,Other
4706870,1000,0.14285714285714285,276153,1388,2.856353319,Urban,139302.70359120218,0.107450291,775978.1125,123599.05318541733,0.012681192565654734,FALSE,4706870,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706875,3600,0.095238095,64630,363,1.377463634,Suburban,29756.303077767265,0.423106838,1949471.743,93064.77631837194,0.00368304,TRUE,4706875,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706876,3527,0.083333333,117753,968,1.128686373,Urban,156076.82554304687,0.382531397,1639163.48,71530.03030731717,0.023932265659599824,TRUE,4706876,4300 - Heartland Division,4350,4350 - HL Region - Patel,4356,US,Illinois,HEARTLAND,Other
4706877,4351,0.1891891891891892,117063,492,1.440873201,Suburban,100974.2063592101,1.283633838,1676628.897,121546.4899182731,1.1293507438502026,TRUE,4706877,4300 - Heartland Division,4350,4350 - HL Region - Patel,4357,US,Illinois,HEARTLAND,Other
4706879,2630,0.046728972,299140,117,2.622869603,Urban,220350.44749384426,0.930979743,1242541.944,81089.16304371024,0.013236168503622083,TRUE,4706879,4300 - Heartland Division,4350,4350 - HL Region - Patel,4353,US,Illinois,HEARTLAND,Other
4706880,2313,0.073529412,321095,767,1.455928208,Urban,163312.9280295592,0.336467701,663750.9949,74402.44909671908,0.015844676361304134,FALSE,4706880,4300 - Heartland Division,4340,4340 - HL Region - Harper,4343,US,Illinois,HEARTLAND,Other
4706881,2970,0.22448979591836735,294488,231,1.110650231,Suburban,107600.0173467784,0.121391063,969912.6504,89343.31552623477,0.022015781,FALSE,4706881,4300 - Heartland Division,4340,4340 - HL Region - Harper,4343,US,Illinois,HEARTLAND,Other
4706882,3879,0.24390243902439024,133457,414,1.937172045,Suburban,92803.67439,0.141938835,1449821.184,102705.81499849379,0.006849388,TRUE,4706882,4300 - Heartland Division,4340,4340 - HL Region - Harper,4343,US,Illinois,HEARTLAND,Other
4706883,2953,0.068181818,192726,334,1.087025062,Suburban,116938.00419793533,0.094431826,1070203.542,96976.58770628486,0.018703670629857613,FALSE,4706883,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706885,2716,0.23809523809523808,250512,288,2.06306893,Suburban,108219.72486388679,1.755534006,567638.3931640625,100892.41074225483,1.9863238308193425,FALSE,4706885,4300 - Heartland Division,4340,4340 - HL Region - Harper,4343,US,Illinois,HEARTLAND,Other
4706886,2052,0.019230769230769232,563003,92,5.444091541,Urban,224579.62095052557,0.129158825,695023.9008,42406.65497414244,0.00317814,FALSE,4706886,4300 - Heartland Division,4340,4340 - HL Region - Harper,4341,US,Illinois,HEARTLAND,Other
4706887,351,0.072164948,705277,95,1.34784803,Urban,208285.98104558242,1.22492863,341420.3504,64434.04818674442,1.2460066411003015,FALSE,4706887,4300 - Heartland Division,4340,4340 - HL Region - Harper,4343,US,Illinois,HEARTLAND,Other
4706891,2400,0.052631579,117334,1276,6.011041518,Suburban,80060.34131139825,3.15275349,2783765.919,120820.83442291681,0.015825026628600802,TRUE,4706891,4300 - Heartland Division,4350,4350 - HL Region - Patel,4358,US,Illinois,HEARTLAND,Other
4706892,2400,0.25,75210,760,9.768303182,Rural,12179.396871089535,9.665967517,2663058.373,79823.38372349522,0.5319918078436262,TRUE,4706892,4300 - Heartland Division,4350,4350 - HL Region - Patel,4354,US,Illinois,HEARTLAND,Other
4706893,2400,0.13333333333333333,84561,1368,5.376463851,Suburban,25993.156161797106,1.075853059,1001994.115,76585.58081766452,0.019620911713748752,FALSE,4706893,4300 - Heartland Division,4350,4350 - HL Region - Patel,4356,US,Illinois,HEARTLAND,Other
4707000,4350,0.2727272727272727,29396,404,3.449450065,Rural,2083.7194159034884,2.963802847,2333212.381,42382.00155329845,0.031210346,FALSE,4707000,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4265,US,Maine,GREAT LAKES,Other
4707001,1187,0.16666666666666666,26377,16,19.00422519,Rural,893.5715402701131,19.85446101,1651961.445,42697.918896522904,0.032937899952049696,FALSE,4707001,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4261,US,Maine,GREAT LAKES,Other
4707002,5972,0.0625,142606,1,14.56204541,Rural,7848.560881,0.155341397,3185737.902,47255.607375793996,0.005302064,FALSE,4707002,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707004,2102,0.2,39635,0,8.777773727,Rural,2100.449257329349,8.623486105,1357933.256,40834.70678519868,0.4176644336873494,FALSE,4707004,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4265,US,Maine,GREAT LAKES,Other
4707005,7264,0.18181818181818182,78610,37,1.977992041,Rural,8588.447522492159,0.684395761,1462155.48,53365.295176537475,0.25602870775224296,FALSE,4707005,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707006,11807,0.25,73769,23,0.504474014,Rural,6917.3923935108605,0.290894034,2621757.347,38387.747713635545,0.04538415,FALSE,4707006,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4261,US,Maine,GREAT LAKES,Other
4707007,3672,0.15384615384615385,130517,183,2.760623539,Rural,19835.577667766884,1.785138294,1484743.585,49269.65102,0.091177477,FALSE,4707007,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707008,2096,0.14285714285714285,44358,4131,18.17101055,Rural,3352.4062233852887,0.936403964,2134681.248,37012.11701,0.096149669,FALSE,4707008,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4265,US,Maine,GREAT LAKES,Other
4707009,2400,0.083333333,160148,2311,14.46538487,Rural,7127.978184653739,0.34169729,4243875.247,53121.90763224902,0.011793833,FALSE,4707009,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707010,1932,0.3333333333333333,21217,750,3.449450065,Rural,1314.1453088345736,0.555264873,1358638.628,47240.14880725989,0.002586557,FALSE,4707010,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4265,US,Maine,GREAT LAKES,Other
4707011,4080,0.25,54888,4055,2.095969452,Rural,8121.247655792024,1.617828081,2067813.938,63592.699412846516,0.03911805,FALSE,4707011,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707012,2332,0.16279069767441862,382467,0,1.571864104,Urban,47722.443523172726,0.499076965,2157289.848,52379.14948300129,0.6879785831749098,FALSE,4707012,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707013,2282,0.2222222222222222,35228,411,0.765072193,Rural,2566.6296837961795,0.70289405,1399263.894,35219.56159112595,0.015059098532215053,FALSE,4707013,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4265,US,Maine,GREAT LAKES,Other
4707014,946,0.16666666666666666,43817,4562,14.4653311,Suburban,3421.818026,0.070061999,1968677.556,67998.93049,2.5532519211090428,FALSE,4707014,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707015,2208,0.13953488372093023,242354,202,1.124360956,Rural,39364.31322750967,0.787170845,2496634.631,53228.64369622154,0.016824268510459175,FALSE,4707015,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
